paperId_dblp,title_dblp,authors_dblp,venue_dblp,year_dblp,cleaned_title_dblp,cleaned_authors_dblp,index_dblp
53e99796b7602d9701f5cf1b,Guest Editorial.,Alon Y. Halevy,VLDB J.,2002,guest editorial,alon y halevy,1286
53e9a301b7602d9702c0c4cc,Evaluating Functional Joins Along Nested Reference Sets in Object-Relational and Object-Oriented Databases.,"Reinhard Braumandl, Jens Claußen, Alfons Kemper",VLDB,1998,evaluating functional joins along nested reference sets in object relational and object oriented databases,reinhard braumandl jens clau en alfons kemper,468
53e9a101b7602d97029ec4b7,Exploring the tradeoff between performance and data freshness in database-driven Web servers.,"Alexandros Labrinidis, Nick Roussopoulos",VLDB J.,2004,exploring the tradeoff between performance and data freshness in database driven web servers,alexandros labrinidis nick roussopoulos,2032
53e9a19bb7602d9702a9189c,Constraint-Based XML Query Rewriting For Data Integration.,"Cong Yu, Lucian Popa",SIGMOD Conference,2004,constraint based xml query rewriting for data integration,cong yu lucian popa,1352
53e9b9dab7602d97045d1409,nD-SQL: A Multi-Dimensional Language for Interoperability and OLAP.,"Frédéric Gingras, Laks V. S. Lakshmanan",VLDB,1998,nd sql a multi dimensional language for interoperability and olap,fr d ric gingras laks v s lakshmanan,1533
53e9acfeb7602d97036deb3f,Learning to match ontologies on the Semantic Web.,"AnHai Doan, Jayant Madhavan, Robin Dhamankar, Pedro Domingos, Alon Y. Halevy",VLDB J.,2003,learning to match ontologies on the semantic web,anhai doan jayant madhavan robin dhamankar pedro domingos alon y halevy,1201
53e9b87fb7602d97044516f7,Understanding the semantics of sensor data.,Murali Mani,SIGMOD Record,2003,understanding the semantics of sensor data,murali mani,672
53e9b20cb7602d9703ca4d3d,Balancing Performance and Data Freshness in Web Database Servers.,"Alexandros Labrinidis, Nick Roussopoulos",VLDB,2003,balancing performance and data freshness in web database servers,alexandros labrinidis nick roussopoulos,1538
53e9ac6fb7602d970363f8b8,Review - Update Propagation Protocols For Replicated Databases.,Ouri Wolfson,ACM SIGMOD Digital Review,2000,review update propagation protocols for replicated databases,ouri wolfson,1611
53e9b19cb7602d9703c2527c,The Data-Centric Revolution in Networking.,Scott Shenker,VLDB,2003,the data centric revolution in networking,scott shenker,609
53e9bbadb7602d97047f5a75,GHOST: Fine Granularity Buffering of Indexes.,"Cheng Hian Goh, Beng Chin Ooi, D. Sim, Kian-Lee Tan",VLDB,1999,ghost fine granularity buffering of indexes,cheng hian goh beng chin ooi d sim kian lee tan,1128
53e9bc31b7602d97048a043a,G-EXEC geological data handling system,Stephen Henley,ACM SIGMOD Anthology,2001,g exec geological data handling system,stephen henley,338
53e99f18b7602d97027e30cd,Preserving mapping consistency under schema changes.,"Yannis Velegrakis, Renée J. Miller, Lucian Popa",VLDB J.,2004,preserving mapping consistency under schema changes,yannis velegrakis ren e j miller lucian popa,2054
53e9abebb7602d97035a8555,The Semantic Web: Semantics for Data on the Web.,"Stefan Decker, Vipul Kashyap",VLDB,2003,the semantic web semantics for data on the web,stefan decker vipul kashyap,1080
53e9be3cb7602d9704afa2b1,Business-to-business interactions: issues and enabling technologies.,"Brahim Medjahed, Boualem Benatallah, Athman Bouguettaya, Anne H. H. Ngu, Ahmed K. Elmagarmid",VLDB J.,2003,business to business interactions issues and enabling technologies,brahim medjahed boualem benatallah athman bouguettaya anne h h ngu ahmed k elmagarmid,1159
53e9bad0b7602d97046fd79f,Supporting Incremental Join Queries on Ranked Inputs.,"Apostol Natsev, Yuan-Chi Chang, John R. Smith, Chung-Sheng Li, Jeffrey Scott Vitter",VLDB,2001,supporting incremental join queries on ranked inputs,apostol natsev yuan chi chang john r smith chung sheng li jeffrey scott vitter,910
53e9a00ab7602d97028eb732,Using Unknowns to Prevent Discovery of Association Rules.,"Yücel Saygin, Vassilios S. Verykios, Chris Clifton",SIGMOD Record,2001,using unknowns to prevent discovery of association rules,y cel saygin vassilios s verykios chris clifton,857
53e99ed2b7602d970279f357,Edgar F. Codd: a tribute and personal memoir.,C. J. Date,SIGMOD Record,2003,edgar f codd a tribute and personal memoir,c j date,709
53e99c66b7602d9702515eb7,Chaotic Mining: Knowledge Discovery Using the Fractal Dimension.,Daniel Barbará,1999 ACM SIGMOD Workshop on Research Issues in Data Mining and Knowledge Discovery,1999,chaotic mining knowledge discovery using the fractal dimension,daniel barbar,1764
53e9af33b7602d9703970b4c,NonStop SQL/MX Publish/Subscribe: Continuous Data Streams in Transaction Processing.,Hansjörg Zeller,SIGMOD Conference,2003,nonstop sql mx publish subscribe continuous data streams in transaction processing,hansj rg zeller,1933
53e9b59bb7602d97040e14f1,The Clio Project: Managing Heterogeneity.,"Renée J. Miller, Mauricio A. Hernández, Laura M. Haas, Ling-Ling Yan, C. T. Howard Ho, Ronald Fagin, Lucian Popa",SIGMOD Record,2001,the clio project managing heterogeneity,ren e j miller mauricio a hern ndez laura m haas ling ling yan c t howard ho ronald fagin lucian popa,81
53e9bbcfb7602d970481d40a,Distributed Processing over Stand-alone Systems and Applications.,"Gustavo Alonso, Claus Hagen, Hans-Jörg Schek, Markus Tresch",VLDB,1997,distributed processing over stand alone systems and applications,gustavo alonso claus hagen hans j rg schek markus tresch,185
53e99d6bb7602d97026235a8,"Review of The data warehouse toolkit: the complete guide to dimensional modeling (2nd edition) by Ralph Kimball, Margy Ross. John Wiley & Sons, Inc. 2002.",Alexander A. Anisimov,SIGMOD Record,2003,review of the data warehouse toolkit the complete guide to dimensional modeling 2nd edition by ralph kimball margy ross john wiley sons inc 2002,alexander a anisimov,417
53e99acab7602d970234c84c,Web Services (Industrial Session).,Felipe Cabrera,VLDB,2003,web services industrial session,felipe cabrera,1138
53e9a618b7602d9702f4aac1,REVIEW: A Real Time Virtual Walkthrough System.,"Lidan Shou, Jason Chionh, Kian-Lee Tan, Yixin Ruan, Zhiyong Huang",SIGMOD Conference,2001,review a real time virtual walkthrough system,lidan shou jason chionh kian lee tan yixin ruan zhiyong huang,1907
53e9aa73b7602d97033e79bb,Incremental Maintenance of Recursive Views Using Relational Calculus/SQL.,"Guozhu Dong, Jianwen Su",SIGMOD Record,2000,incremental maintenance of recursive views using relational calculus sql,guozhu dong jianwen su,692
53e99bdcb7602d97024850da,STARTS: Stanford Proposal for Internet Meta-Searching (Experience Paper).,"Luis Gravano, Kevin Chen-Chuan Chang, Hector Garcia-Molina, Andreas Paepcke",SIGMOD Conference,1997,starts stanford proposal for internet meta searching experience paper,luis gravano kevin chen chuan chang hector garcia molina andreas paepcke,944
53e99800b7602d970200b601,Editor's Notes.,Lin Liu,SIGMOD Record,2004,editor s notes,lin liu,141
53e99fc9b7602d97028a1a03,Enterprise Transaction Processing on Windows NT.,Greg Hope,SIGMOD Conference,1995,enterprise transaction processing on windows nt,greg hope,1978
53e9b708b7602d97042a0e42,TIMBER: A Native System for Querying XML.,"Stelios Paparizos, Shurug Al-Khalifa, Adriane Chapman, H. V. Jagadish, Laks V. S. Lakshmanan, Andrew Nierman, Jignesh M. Patel, Divesh Srivastava, Nuwee Wiwatwattana, Yuqing Wu, Cong Yu",SIGMOD Conference,2003,timber a native system for querying xml,stelios paparizos shurug al khalifa adriane chapman h v jagadish laks v s lakshmanan andrew nierman jignesh m patel divesh srivastava nuwee wiwatwattana yuqing wu cong yu,932
53e9ad04b7602d97036e08d1,QUASAR: quality aware sensing architecture.,"Iosif Lazaridis, Qi Han, Xingbo Yu, Sharad Mehrotra, Nalini Venkatasubramanian, Dmitri V. Kalashnikov, Weiwen Yang",SIGMOD Record,2004,quasar quality aware sensing architecture,iosif lazaridis qi han xingbo yu sharad mehrotra nalini venkatasubramanian dmitri v kalashnikov weiwen yang,321
53e9b043b7602d9703aa51b4,Querying XML Views of Relational Data.,"Jayavel Shanmugasundaram, Jerry Kiernan, Eugene J. Shekita, Catalina Fan, John E. Funderburk",VLDB,2001,querying xml views of relational data,jayavel shanmugasundaram jerry kiernan eugene j shekita catalina fan john e funderburk,455
53e9ac5cb7602d970362ecc1,To Table or Not to Table: a Hypertabular Answer.,"Giuseppe Santucci, Laura Tarantino",SIGMOD Record,1996,to table or not to table a hypertabular answer,giuseppe santucci laura tarantino,162
53e9b9a0b7602d970459057d,Report on the 8th International Workshop on Knowledge Representation Meets Databases (KRDB).,"Maurizio Lenzerini, Daniele Nardi, Werner Nutt, Dan Suciu",SIGMOD Record,2001,report on the 8th international workshop on knowledge representation meets databases krdb,maurizio lenzerini daniele nardi werner nutt dan suciu,670
53e9a5a8b7602d9702ed2d71,Transparent Mid-Tier Database Caching in SQL Server.,"Per-Åke Larson, Jonathan Goldstein, Jingren Zhou",SIGMOD Conference,2003,transparent mid tier database caching in sql server,per ke larson jonathan goldstein jingren zhou,1258
53e9b923b7602d970450eb39,BLAS: An Efficient XPath Processing System.,"Yi Chen 0001, Susan B. Davidson, Yifeng Zheng",SIGMOD Conference,2004,blas an efficient xpath processing system,yi chen 0001 susan b davidson yifeng zheng,542
53e9abd4b7602d970358c7d2,Decision Tables: Scalable Classification Exploring RDBMS Capabilities.,"Hongjun Lu, Hongyan Liu",VLDB,2000,decision tables scalable classification exploring rdbms capabilities,hongjun lu hongyan liu,509
53e9a051b7602d9702936b27,SMOOTH - A Distributed Multimedia Database System.,"Harald Kosch, László Böszörményi, Alexander Bachlechner, Christian Hanin, Christian Hofbauer, Margit Lang, Carmen Riedler, Roland Tusch",VLDB,2001,smooth a distributed multimedia database system,harald kosch l szl b sz rm nyi alexander bachlechner christian hanin christian hofbauer margit lang carmen riedler roland tusch,1126
53e9a178b7602d9702a6b83c,"Data Morphing: An Adaptive, Cache-Conscious Storage Technique.","Richard A. Hankins, Jignesh M. Patel",VLDB,2003,data morphing an adaptive cache conscious storage technique,richard a hankins jignesh m patel,1117
53e9a146b7602d9702a3924a,Tree Logical Classes for Efficient Evaluation of XQuery.,"Stelios Paparizos, Yuqing Wu, Laks V. S. Lakshmanan, H. V. Jagadish",SIGMOD Conference,2004,tree logical classes for efficient evaluation of xquery,stelios paparizos yuqing wu laks v s lakshmanan h v jagadish,1339
53e9b2dbb7602d9703d9158f,Clustering by pattern similarity in large data sets.,"Haixun Wang, Wei Wang 0010, Jiong Yang, Philip S. Yu",SIGMOD Conference,2002,clustering by pattern similarity in large data sets,haixun wang wei wang 0010 jiong yang philip s yu,1912
53e9b7f5b7602d97043a9f67,Methodology for Development and Employment of Ontology Based Knowledge Management Applications.,"York Sure, Steffen Staab, Rudi Studer",SIGMOD Record,2002,methodology for development and employment of ontology based knowledge management applications,york sure steffen staab rudi studer,1891
53e9a749b7602d9703081985,The Double Life of the Transaction Abstraction: Fundamental Principle and Evolving System Concept.,Henry F. Korth,VLDB,1995,the double life of the transaction abstraction fundamental principle and evolving system concept,henry f korth,582
53e9b6b9b7602d970424226b,Implementing Abstract Objects with Inheritance in Datalogneg.,Hasan M. Jamil,VLDB,1997,implementing abstract objects with inheritance in datalogneg,hasan m jamil,1428
53e9a62eb7602d9702f5ba5c,Semantic Heterogeneity Resolution in Federated Databases by Metadata Implantation and Stepwise Evolution.,"Goksel Aslan, Dennis McLeod",VLDB J.,1999,semantic heterogeneity resolution in federated databases by metadata implantation and stepwise evolution,goksel aslan dennis mcleod,1331
53e9b8eeb7602d97044d1c33,Mining long sequential patterns in a noisy environment.,"Jiong Yang, Wei Wang 0010, Philip S. Yu, Jiawei Han",SIGMOD Conference,2002,mining long sequential patterns in a noisy environment,jiong yang wei wang 0010 philip s yu jiawei han,1455
53e9aa16b7602d97033854d4,W3QS: A Query System for the World-Wide Web.,"David Konopnicki, Oded Shmueli",VLDB,1995,w3qs a query system for the world wide web,david konopnicki oded shmueli,227
53e9b5a2b7602d97040ea267,The Data That You Won't Find in Databases: Tutorial panel on data exchange formats.,"Peter Buneman, David Maier",SIGMOD Conference,1995,the data that you won t find in databases tutorial panel on data exchange formats,peter buneman david maier,533
53e9a922b7602d9703273ece,Mining Deviants in a Time Series Database.,"H. V. Jagadish, Nick Koudas, S. Muthukrishnan",VLDB,1999,mining deviants in a time series database,h v jagadish nick koudas s muthukrishnan,2013
53e9b5ceb7602d9704118c76,User-Defined Table Operators: Enhancing Extensibility for ORDBMS.,"Michael Jaedicke, Bernhard Mitschang",VLDB,1999,user defined table operators enhancing extensibility for ordbms,michael jaedicke bernhard mitschang,870
53e99a86b7602d97022fd378,Location-based Spatial Queries.,"Jun Zhang 0005, Manli Zhu, Dimitris Papadias, Yufei Tao, Dik Lun Lee",SIGMOD Conference,2003,location based spatial queries,jun zhang 0005 manli zhu dimitris papadias yufei tao dik lun lee,1724
53e99818b7602d9702034ff1,Repository System Engineering.,Philip A. Bernstein,SIGMOD Conference,1996,repository system engineering,philip a bernstein,1949
53e9adaab7602d97037a6d7d,Hot Block Clustering for Disk Arrays with Dynamic Striping.,"Kazuhiko Mogi, Masaru Kitsuregawa",VLDB,1995,hot block clustering for disk arrays with dynamic striping,kazuhiko mogi masaru kitsuregawa,1527
53e99d37b7602d97025ef628,"Proceedings of the 2003 ACM SIGMOD International Conference on Management of Data, San Diego, California, USA, June 9-12, 2003","",SIGMOD Conference,2003,proceedings of the 2003 acm sigmod international conference on management of data san diego california usa june 9 12 2003,"",1942
53e9b8d4b7602d97044b42ef,Review - Implementation of Two Semantic Query Optimization Techniques in DB2 Universal Database.,Richard T. Snodgrass,ACM SIGMOD Digital Review,2000,review implementation of two semantic query optimization techniques in db2 universal database,richard t snodgrass,1650
53e9b02fb7602d9703a89c6c,Report on the NSF Workshop on Building an Infrastructure for Mobile and Wireless Systems.,"Birgitta König-Ries, Kia Makki, S. A. M. Makki, Charles E. Perkins, Niki Pissinou, Peter L. Reiher, Peter Scheuermann, Jari Veijalainen, Ouri Wolfson",SIGMOD Record,2002,report on the nsf workshop on building an infrastructure for mobile and wireless systems,birgitta k nig ries kia makki s a m makki charles e perkins niki pissinou peter l reiher peter scheuermann jari veijalainen ouri wolfson,728
53e9abb2b7602d970355d3d1,Review - Join Synopses for Approximate Query Answering.,Dennis Shasha,ACM SIGMOD Digital Review,1999,review join synopses for approximate query answering,dennis shasha,1702
53e9a448b7602d9702d66728,UbiData: Requirements and Architecture for Ubiquitous Data Access.,"Abdelsalam Helal, Joachim Hammer",SIGMOD Record,2004,ubidata requirements and architecture for ubiquitous data access,abdelsalam helal joachim hammer,115
53e9b36cb7602d9703e4bd5c,"Workflow Automation: Applications, Technology, and Research (Tutorial).",Amit P. Sheth,SIGMOD Conference,1995,workflow automation applications technology and research tutorial,amit p sheth,1500
