paperId_acm,title_acm,authors_acm,venue_acm,year_acm
53e9aa0fb7602d9703378b34,hypertext databases and data mining,soumen chakrabarti,sigmod conference,1999
539087f320f70186a0d6f865,a multimedia presentation algebra,s adali m l sapino v s subrahmanian,sigmod '99 proceedings of the 1999 acm sigmod international conference on management of data,1999
539087f320f70186a0d6f871,on random sampling over joins,surajit chaudhuri rajeev motwani vivek narasayya,sigmod '99 proceedings of the 1999 acm sigmod international conference on management of data,1999
539087f320f70186a0d6f873,ripple joins for online aggregation,peter j haas joseph m hellerstein,sigmod '99 proceedings of the 1999 acm sigmod international conference on management of data,1999
539087f320f70186a0d6f883,automatic discovery of language models for text databases,jamie callan margaret connell aiqun du,sigmod '99 proceedings of the 1999 acm sigmod international conference on management of data,1999
539087f320f70186a0d6f88f,implementing the spirit of sql 99,paul brown,sigmod '99 proceedings of the 1999 acm sigmod international conference on management of data,1999
539087f320f70186a0d6f88d,o o what s happening to db2,m carey d chamberlin d doole s rielau n mattos s narayanan b vance r swagerman,sigmod '99 proceedings of the 1999 acm sigmod international conference on management of data,1999
539087f320f70186a0d6f872,join synopses for approximate query answering,swarup acharya phillip b gibbons viswanath poosala sridhar ramaswamy,sigmod '99 proceedings of the 1999 acm sigmod international conference on management of data,1999
539087f320f70186a0d6f86b,approximate computation of multidimensional aggregates of sparse data using wavelets,jeffrey scott vitter min wang,sigmod '99 proceedings of the 1999 acm sigmod international conference on management of data,1999
539087f320f70186a0d6f882,record boundary discovery in web documents,d w embley y jiang y k ng,sigmod '99 proceedings of the 1999 acm sigmod international conference on management of data,1999
53e9af00b7602d97039345ae,emc information sharing direct access to mvs data from unix and nt,walt kohler,sigmod conference,1999
539087f320f70186a0d6f892,indexing medium dimensionality data in oracle,k v ravi kanth siva ravada jayant sharma jay banerjee,sigmod '99 proceedings of the 1999 acm sigmod international conference on management of data,1999
539087f320f70186a0d6f881,query rewriting for semistructured data,yannis papakonstantinou vasilis vassalos,sigmod '99 proceedings of the 1999 acm sigmod international conference on management of data,1999
53e9b2d2b7602d9703d821e3,merge replication in microsoft s sql server 7 0,brad hammond,sigmod conference,1999
539087f320f70186a0d6f897,microsoft site server commerce ed talk slides available at the conference,bassel ojjeh,sigmod '99 proceedings of the 1999 acm sigmod international conference on management of data,1999
539087f320f70186a0d6f898,e commerce database issues and experience talk slides available at at the conference,anand rajaraman,sigmod '99 proceedings of the 1999 acm sigmod international conference on management of data,1999
53e9bce1b7602d9704969b76,daytona and the fourth generation language cymbal,rick greer,sigmod conference,1999
539087f320f70186a0d6f896,in memory data management for consumer transactions the timesten approach,corporate timesten team,sigmod '99 proceedings of the 1999 acm sigmod international conference on management of data,1999
539087f320f70186a0d6f89a,versions and workspaces in microsoft repository,thomas bergstraesser philip a bernstein shankar pal david shutt,sigmod '99 proceedings of the 1999 acm sigmod international conference on management of data,1999
539087f320f70186a0d6f89c,the need for distributed asynchronous transactions,lyman do prabhu ram pamela drew,sigmod '99 proceedings of the 1999 acm sigmod international conference on management of data,1999
539087f320f70186a0d6f85f,optics ordering points to identify the clustering structure,mihael ankerst markus m breunig hans peter kriegel j rg sander,sigmod '99 proceedings of the 1999 acm sigmod international conference on management of data,1999
539087f320f70186a0d6f87f,storing semistructured data with stored,alin deutsch mary fernandez dan suciu,sigmod '99 proceedings of the 1999 acm sigmod international conference on management of data,1999
539087f320f70186a0d6f959,data integration and warehousing in telecom italia,stefano m trisolini maurizio lenzerini daniele nardi,sigmod '99 proceedings of the 1999 acm sigmod international conference on management of data,1999
539087f320f70186a0d6f958,improving oltp data quality using data warehouse mechanisms,matthias jarke christoph quix guido blees dirk lehmann gunter michalk stefan stierl,sigmod '99 proceedings of the 1999 acm sigmod international conference on management of data,1999
539087f320f70186a0d6f95d,database patchwork on the internet,reinhard braumandl alfons kemper donald kossmann,sigmod '99 proceedings of the 1999 acm sigmod international conference on management of data,1999
539087f320f70186a0d6f95a,an xjml based wrapper generator for web information extraction,ling liu wei han david buttler calton pu wei tang,sigmod '99 proceedings of the 1999 acm sigmod international conference on management of data,1999
539087f320f70186a0d6f960,nodose version 2 0,brad adelberg matthew denny,sigmod '99 proceedings of the 1999 acm sigmod international conference on management of data,1999
539087f320f70186a0d6f961,phoenix making applications robust,roger barga david b lomet,sigmod '99 proceedings of the 1999 acm sigmod international conference on management of data,1999
539087f320f70186a0d6f95e,evolvable view environment eve non equivalent view maintenance under schema changes,e a rundensteiner a koeller x zhang a j lee a nica a van wyk y lee,sigmod '99 proceedings of the 1999 acm sigmod international conference on management of data,1999
539087f320f70186a0d6f95f,exploratory mining via constrained frequent set queries,raymond ng laks v s lakshmanan jiawei han teresa mah,sigmod '99 proceedings of the 1999 acm sigmod international conference on management of data,1999
539087f320f70186a0d6f95b,dbis toolkit adaptable middleware for large scale data delivery,mehmet altinel demet aksoy thomas baby michael franklin william shapiro stan zdonik,sigmod '99 proceedings of the 1999 acm sigmod international conference on management of data,1999
53e9bc96b7602d97049143e6,powerbookmarks a system for personalizable web information organization sharing and management,wen syan li quoc vu edward y chang divyakant agrawal kyoji hirata sougata mukherjea yi leh wu corey bufi kevin chen chuan chang yoshinori hara reiko ito yutaka kimura kazuyuki shimazu yukiyoshi saito,sigmod conference,1999
53e9aa2bb7602d97033967be,the ccube constraint object oriented database system,alexander brodsky victor e segal jia chen pavel a exarkhopoulo,sigmod conference,1999
539087f320f70186a0d6f969,the jungle database search engine,michael b hlen linas bukauskas curtis dyreson,sigmod '99 proceedings of the 1999 acm sigmod international conference on management of data,1999
539087f320f70186a0d6f964,tam a system for dynamic transactional activity management,tong zhou ling liu calton pu,sigmod '99 proceedings of the 1999 acm sigmod international conference on management of data,1999
53e9b451b7602d9703f4f21f,the cornell jaguar system adding mobility to predator,philippe bonnet kyle buza zhiyuan chen victor cheng randolph chung takako m hickey ryan kennedy daniel mahashin tobias mayr ivan oprencak praveen seshadri hubert siu,sigmod conference,1999
539087f320f70186a0d6f963,serf odmg based generic re structuring facility,e a rundensteiner k claypool m li l chen z zhang c natarajan j jin s de lima s weiner,sigmod '99 proceedings of the 1999 acm sigmod international conference on management of data,1999
539087f320f70186a0d6f95c,domino databases for moving objects tracking,ouri wolfson prasad sistla bo xu jutai zhou sam chamberlain,sigmod '99 proceedings of the 1999 acm sigmod international conference on management of data,1999
539087f320f70186a0d6f965,the aqua approximate query answering system,swarup acharya phillip b gibbons viswanath poosala sridhar ramaswamy,sigmod '99 proceedings of the 1999 acm sigmod international conference on management of data,1999
539087f320f70186a0d6f96b,a user centered interface for querying distributed multimedia databases,isabel f cruz kimberly m james,sigmod '99 proceedings of the 1999 acm sigmod international conference on management of data,1999
539087f320f70186a0d6f879,bottom up computation of sparse and iceberg cube,kevin beyer raghu ramakrishnan,sigmod '99 proceedings of the 1999 acm sigmod international conference on management of data,1999
539087f320f70186a0d6f96d,xml based information mediation with mix,chaitan baru amarnath gupta bertram lud scher richard marciano yannis papakonstantinou pavel velikhov vincent chu,sigmod '99 proceedings of the 1999 acm sigmod international conference on management of data,1999
539087f320f70186a0d6f891,datablitz storage manager main memory database performance for critical applications,j baulier p bohannon s gogate c gupta s haldar,sigmod '99 proceedings of the 1999 acm sigmod international conference on management of data,1999
539087f320f70186a0d6f874,an adaptive query execution system for data integration,zachary g ives daniela florescu marc friedman alon levy daniel s weld,sigmod '99 proceedings of the 1999 acm sigmod international conference on management of data,1999
539087f320f70186a0d6f85c,selectivity estimation in spatial databases,swarup acharya viswanath poosala sridhar ramaswamy,sigmod '99 proceedings of the 1999 acm sigmod international conference on management of data,1999
